date,LAI,TIMESTAMP,SW_IN_F,LW_IN_F,PA_F,TA_F,WS_F,VPD_F,CO2_F_MDS,RN,SW_IN_ERA,LW_IN_ERA,PA_ERA,TA_ERA,WS_ERA,VPD_ERA,P_ERA,SWC_F_MDS_1,H_F_MDS,LE_F_MDS,G_F_MDS,GPP_NT_VUT_USTAR50,LE_CORR,H_CORR,SW_OUT,LW_OUT
2019-09-26,1.8866478,20190926,193.458,361.734,99.788,18.886,1.391,8.137,410.582,81.16985474637664,167.555,362.91,99.663,19.264,1.449,8.013,0.015,16.64,46.7011,21.3544,13.4217,-0.191211,20.8256,45.5447,45.48129108695653,428.5408541666668
2019-09-27,1.7733156,20190927,177.879,349.449,99.829,17.646,1.17,6.743,436.942,65.21472764492756,146.4,364.105,99.702,18.198,1.017,6.187,0.006,16.524,43.628,17.5853,8.85983,-0.0141462,17.5324,43.4968,41.95537652173913,420.15789583333327
2019-09-28,1.6599834,20190928,151.136,364.168,99.977,18.034,0.852,7.212,420.685,57.078603673912994,156.158,362.301,99.857,18.93,1.185,7.905,0.018,16.399,39.5475,14.1701,9.0446,0.267437,14.8265,41.3796,35.44683382608696,422.7785625
2019-09-29,1.5466512000000001,20190929,206.645,344.474,99.513,19.459,1.466,12.025,436.592,70.6849607971015,201.566,344.268,99.381,20.017,1.692,12.423,0.0,16.162,42.6418,19.3353,16.7301,-0.407675,20.4836,45.1743,49.68845586956521,430.7455833333333
2019-09-30,1.433319,20190930,131.022,381.429,99.614,20.083,0.942,7.378,417.611,49.42792985507248,163.581,358.514,99.491,20.271,1.217,8.511,0.015,16.078,32.5778,11.3455,11.4435,0.310434,12.0193,34.5125,30.43527847826087,432.58779166666665
2019-10-01,1.3433199,20191001,139.959,355.425,99.137,18.008,1.869,6.926,443.708,46.58636155797109,130.993,361.312,99.016,18.301,2.147,6.069,1.157,15.445,29.3511,16.7603,2.8231,-0.637077,17.5367,30.7108,32.564617608695656,416.2330208333333
2019-10-02,1.2533208,20191002,119.262,361.361,99.579,16.348,2.571,4.964,403.005,54.60694066666662,113.66,356.752,99.446,16.936,3.104,5.117,1.191,15.143,10.7469,22.6415,-4.50909,-0.0755387,23.6904,11.2448,23.175476,402.84058333333337
2019-10-03,1.1633217,20191003,154.487,332.989,99.815,15.248,1.343,5.137,412.045,51.492260268115956,136.299,345.842,99.697,15.575,1.259,5.627,0.013,15.167,37.273,17.9098,-1.38324,0.368441,17.8401,37.1279,34.96951056521739,401.0142291666666
2019-10-04,1.0733226,20191004,64.0,365.573,99.663,14.693,1.561,3.235,416.555,26.13774899999987,47.973,363.551,99.543,15.211,1.919,3.469,1.476,15.026,5.10421,11.8288,-4.33633,0.0838345,11.7827,5.08433,10.896876,392.5383750000001
2019-10-05,0.9833235,20191005,158.641,341.422,99.751,15.993,1.374,5.379,410.939,61.267375326087006,90.515,354.474,99.632,15.659,1.282,4.915,0.023,15.134,31.7888,18.0481,2.25398,-0.727338,19.6598,34.6275,34.42768717391304,404.3679375
2019-10-06,0.8933244,20191006,93.571,366.694,99.868,16.361,2.466,5.76,411.039,35.78994289999997,68.754,363.346,99.74,16.157,2.624,4.54,0.245,15.156,17.5856,11.8381,1.12149,-0.570763,12.8953,19.156,18.835036266666663,405.6400208333334
2019-10-07,0.8033253,20191007,167.735,341.912,99.938,15.714,1.559,6.87,405.698,66.35772083333336,126.643,337.057,99.899,14.938,1.651,5.918,0.182,15.057,35.0837,17.8762,4.64934,0.237723,19.4726,38.2167,37.2518,406.0374791666666
2019-10-08,0.7133262,20191008,179.083,339.648,99.706,17.617,0.97,10.377,428.538,59.872971388888914,173.594,348.607,99.593,17.81,1.266,9.731,0.002,15.011,37.4185,17.8133,9.17727,0.437361,21.6752,45.5308,41.28709111111111,417.5709375
2019-10-09,0.6233271,20191009,66.388,368.098,99.939,15.063,2.008,3.487,402.902,26.072582196969677,53.784,363.651,99.805,15.467,2.125,3.2,1.293,14.796,11.6149,9.58942,-2.88521,-0.0563097,11.6684,14.133,11.520251136363637,396.8931666666667
2019-10-10,0.533328,20191010,164.158,320.853,100.175,14.212,1.107,5.46,417.626,51.985594722222174,129.406,327.146,100.049,14.697,1.259,5.349,0.003,14.682,43.3816,15.6712,0.579939,0.66741,19.0687,52.7867,36.96371777777778,396.0616875
2019-10-11,0.48499515000000004,20191011,176.538,317.203,99.782,14.674,1.658,6.547,432.74,54.927293611111054,175.026,327.1,99.627,16.52,2.375,8.023,0.0,14.533,37.7603,12.7147,3.8113,2.00093,15.4712,45.9467,39.32260222222222,399.4911041666667
2019-10-12,0.4366623,20191012,101.811,376.738,99.461,19.316,2.546,5.474,401.987,37.40853242424248,120.411,373.037,99.265,20.423,3.328,7.292,0.022,14.638,13.934,5.80976,10.9795,0.328848,7.06931,16.9548,20.26461340909091,420.8758541666666
2019-10-13,0.38832945,20191013,165.16,373.419,99.292,19.765,3.133,5.531,400.767,73.81022349999995,165.33,357.277,99.1,21.325,3.568,8.48,0.0,14.693,49.8413,12.5826,13.0632,0.0249551,15.3105,60.6468,35.80029733333333,428.96847916666667
2019-10-14,0.3399966,20191014,56.267,363.132,98.91,18.519,3.181,4.517,402.835,-1.522161277777741,92.255,364.508,98.763,19.332,3.593,5.623,12.513,14.459,-8.82596,2.27083,0.89668,0.263644,2.47362,-9.61412,9.775390444444444,411.1457708333333
2019-10-15,0.29166375,20191015,158.569,336.678,99.513,12.94,2.479,4.491,411.261,,125.486,332.439,99.37,13.483,3.191,4.447,5.277,16.485,20.9754,34.4899,-12.6783,-1.80575,37.5698,22.8485,,
2019-10-16,0.24333090000000002,20191016,158.59,326.259,99.509,13.023,1.164,5.557,436.642,,144.077,318.888,99.377,13.919,1.462,6.497,0.0,16.7,21.1175,30.2824,-3.45745,2.16427,32.9867,23.0033,,
2019-10-17,0.19499804999999998,20191017,98.569,351.189,99.402,14.576,1.256,4.238,420.288,,104.937,341.255,99.262,15.256,1.367,4.683,0.633,16.7,10.3409,12.5703,-2.17033,-0.079369,14.3339,11.7918,,
2019-10-18,0.1466652,20191018,53.297,352.301,99.324,13.242,1.06,2.74,442.369,,60.901,353.086,99.213,14.313,1.04,3.09,0.396,16.7,3.44281,5.72398,-5.98627,-0.292512,6.41758,3.85999,,
2019-10-19,0.09833235000000001,20191019,138.833,360.979,98.556,15.29,1.3,4.206,430.461,,122.43,344.077,98.445,15.61,1.318,4.297,0.173,16.7,21.137,16.0163,6.63178,0.198353,17.4465,23.0245,,
2019-10-20,0.0499995,20191020,56.944,364.384,98.494,14.285,1.401,3.268,417.939,,59.188,348.635,98.37,14.724,1.86,3.126,3.974,16.7,-3.67104,11.1329,-5.12163,-0.0322226,12.1271,-3.99887,,
2019-10-21,0.04545409090909091,20191021,122.195,340.372,99.738,11.026,0.819,2.904,429.404,,73.47,349.222,99.608,12.431,0.88,3.364,0.081,16.7,16.8198,21.26,-4.6374,0.54124,23.1585,18.3219,,
2019-10-22,0.040908681818181816,20191022,28.87,325.234,99.545,10.119,0.81,1.445,436.701,,17.311,356.475,99.417,10.545,0.727,0.891,14.012,16.7,4.25754,4.2393,-10.1132,2.09237,6.54807,6.55989,,
2019-10-23,0.03636327272727273,20191023,67.787,336.238,98.53,14.006,2.1,2.886,414.669,,53.1,365.659,98.392,13.468,1.491,0.849,26.938,16.7,-5.77289,13.2128,2.32874,0.0405207,20.1334,-8.7744,,
2019-10-24,0.03181786363636364,20191024,61.196,341.918,99.42,13.245,1.567,3.025,421.569,,56.073,349.646,99.284,12.798,1.862,1.981,6.75,16.7,2.72001,13.2159,-3.6704,0.406642,19.7754,4.05961,,
2019-10-25,0.027272454545454544,20191025,158.14,327.806,100.162,13.351,1.118,3.438,445.476,,140.583,312.312,100.041,12.895,1.105,2.799,0.031,16.734,15.8347,26.4018,4.07619,0.66563,38.5779,23.0766,,
2019-10-26,0.022727045454545455,20191026,156.417,323.687,99.835,13.5,1.374,3.998,471.587,,144.933,312.161,99.693,14.32,1.811,4.567,0.0,16.7,11.7652,25.3925,0.446049,0.940227,36.2196,16.7365,,
2019-10-27,0.018181636363636365,20191027,112.747,345.352,99.839,16.511,1.361,4.036,417.262,,127.457,337.514,99.7,16.064,1.555,4.039,0.0,16.7,5.73648,15.3264,7.26241,-0.0981079,21.4575,8.00924,,
2019-10-28,0.013636227272727272,20191028,62.525,343.667,99.541,15.389,1.032,2.78,440.649,,73.064,351.079,99.413,15.628,1.326,3.146,1.083,21.189,4.28909,8.11565,-3.09834,0.423964,11.1678,5.89668,,
2019-10-29,0.009090818181818179,20191029,128.622,328.861,99.536,14.973,0.773,4.717,477.688,58.50961244680843,118.124,339.489,99.412,15.218,0.923,3.3,0.0,25.228,19.4665,19.4469,4.06153,0.854326,26.298,26.2997,19.575345,379.39804255319154
2019-10-30,0.004545409090909086,20191030,85.672,342.565,99.85,15.034,0.797,3.013,456.112,33.521341977777695,85.466,360.108,99.739,14.86,0.991,1.798,0.187,25.451,11.0737,9.5773,0.650323,-0.203951,12.7236,14.7117,13.641491355555557,381.0741666666667
2019-10-31,0.0,20191031,77.295,344.408,99.911,15.042,2.086,3.222,427.964,35.25441312878786,83.792,355.7,99.8,15.113,2.387,1.995,5.786,25.865,-3.74621,17.3767,-3.82816,-0.315102,22.7264,-4.89953,8.458670204545454,377.9899166666667
2019-11-01,0.0366663,20191101,37.013,357.332,99.388,14.538,1.178,2.135,435.777,16.378868452381028,33.933,370.809,99.268,14.127,1.436,1.123,13.753,27.811,1.40602,4.56349,-1.55044,0.688784,5.86655,1.80749,3.073277380952381,374.8928541666666
2019-11-02,0.0733326,20191102,25.667,356.11,98.402,14.356,1.086,1.911,423.197,5.449494886363652,37.303,362.082,98.303,14.596,1.68,1.328,11.955,36.534,-4.20583,3.61845,-6.244,-0.194859,4.58367,-5.29344,1.7942551136363638,374.53325
2019-11-03,0.1099989,20191103,76.226,335.357,97.783,11.982,3.407,2.676,412.987,40.932420119047606,70.152,344.822,97.653,12.282,4.048,2.215,8.743,37.224,-7.33046,16.3462,-15.62,0.430856,20.444,-9.10834,8.677975714285713,361.9726041666667
2019-11-04,0.1466652,20191104,70.691,338.568,98.159,12.27,1.648,2.213,420.471,37.88504061111104,44.357,353.42,98.041,12.875,2.26,2.521,10.881,37.722,-0.0182191,10.0981,-5.55007,-0.0306163,12.6511,-0.0224921,7.809813555555555,363.5641458333334
2019-11-05,0.18333149999999998,20191105,56.468,314.687,98.239,9.847,2.662,2.395,417.821,16.88092377777781,95.246,313.417,98.111,9.994,3.667,2.238,2.924,37.512,-6.26383,-0.429689,-21.266,0.855999,-0.538544,-7.7361,5.204576222222222,349.0695
2019-11-06,0.2199978,20191106,68.303,318.921,98.929,10.433,2.359,2.318,414.925,27.108874244185984,55.949,329.795,98.808,10.418,2.845,1.199,5.582,37.182,1.46894,0.00522422,-10.0566,0.348239,0.00658196,1.82256,7.117063255813952,352.99806250000006
2019-11-07,0.2566641,20191107,24.418,314.672,98.658,8.567,1.788,1.765,416.927,-3.7772994186046276,62.671,316.34,98.528,8.651,2.349,1.681,6.369,38.22,-4.09654,-0.483018,-21.7784,0.346467,-0.608267,-5.07638,1.5401744186046509,341.327125
2019-11-08,0.2933304,20191108,61.637,297.683,98.64,7.004,3.046,2.052,413.574,19.904888733333337,73.948,305.889,98.504,7.375,3.573,1.833,3.683,38.401,-2.39234,-2.2883,-20.3184,0.265471,-2.87812,-2.95832,6.558527933333333,332.85658333333333
2019-11-09,0.3299967,20191109,78.503,311.155,99.253,8.772,1.729,2.527,428.354,34.81613034444439,79.683,319.377,99.138,8.391,2.161,1.645,3.622,38.015,0.670404,-0.836427,-2.81616,0.251783,-1.05354,0.829438,9.15114048888889,345.6907291666667
2019-11-10,0.366663,20191110,77.541,281.748,99.234,7.157,2.321,2.064,412.966,15.481313522222194,79.216,307.42,99.105,6.96,2.522,1.276,3.874,38.12,3.00001,-1.47785,-20.7339,0.0349572,-1.86447,3.71382,8.702248977777778,335.1054375
2019-11-11,0.3833295,20191111,88.95,285.581,99.352,6.887,1.732,2.38,435.469,29.679372196969723,72.632,305.751,99.234,6.767,2.076,1.544,1.927,36.379,2.01365,-0.960828,-11.83,-0.133089,-1.21315,2.49182,11.514711136363635,333.3369166666667
2019-11-12,0.399996,20191112,86.756,297.939,99.051,9.053,2.585,2.495,411.48,30.534059144444484,61.291,328.57,98.951,8.548,2.715,1.35,2.06,36.345,-3.97233,-3.71661,-6.16682,0.287012,-4.69949,-4.91627,10.604795022222223,343.55614583333335
2019-11-13,0.41666250000000005,20191113,70.553,309.363,98.684,8.569,1.36,2.315,424.745,28.408161333333283,68.072,325.904,98.587,8.35,1.408,1.709,1.372,37.234,4.27189,-2.98035,-9.6212,0.55887,-3.76017,5.32161,8.032255333333334,343.47558333333336
2019-11-14,0.433329,20191114,33.397,301.824,97.925,5.84,1.435,1.459,420.075,3.4563740238095306,44.685,312.101,97.834,5.736,1.709,1.073,7.439,38.954,0.932412,2.14661,-20.6377,0.617998,2.73097,1.17024,3.38927180952381,328.3753541666667
2019-11-15,0.4499955,20191115,50.411,289.782,97.952,5.062,1.488,1.305,415.565,16.357425083333283,62.542,301.068,97.87,5.078,1.461,0.891,3.893,38.255,1.65879,7.40474,-21.972,0.374007,9.38254,2.10185,1.682880472222222,322.1526944444445
2019-11-16,0.466662,20191116,53.097,291.813,98.825,5.667,2.2,1.854,414.661,14.227993992753625,50.931,309.623,98.698,5.442,2.564,1.095,4.956,38.474,-3.61425,8.19145,-14.5571,0.253522,10.5247,-4.64372,5.711485173913044,324.9705208333333
2019-11-17,0.48332850000000005,20191117,48.898,317.12,98.75,7.99,1.556,1.858,412.387,19.644182101449303,49.912,332.929,98.652,7.409,1.832,0.616,7.507,39.404,-1.42265,6.74453,0.208672,0.35195,8.64184,-1.82286,5.960609565217391,340.41320833333333
2019-11-18,0.499995,20191118,46.166,310.099,99.296,6.259,1.612,1.966,422.273,17.069905875000018,42.288,325.039,99.171,6.032,1.706,1.486,3.599,44.028,7.93945,10.9635,-13.0703,1.28328,16.0571,11.6281,5.608364958333333,333.58672916666666
2019-11-19,0.5166615,20191119,93.675,272.548,99.604,5.357,1.112,2.531,426.624,25.940320100709243,76.001,298.58,99.497,5.127,1.018,2.1,0.0,41.207,21.602,16.2415,-15.1234,1.45169,24.8784,31.6384,13.198467133333333,327.08421276595743
2019-11-20,0.533328,20191120,108.095,246.888,98.812,4.585,0.84,1.761,452.33,21.21099926950359,103.978,268.355,98.702,4.465,1.511,1.55,0.0,38.204,13.7111,13.0557,-17.7606,0.850841,20.2908,20.6953,16.371709063829787,317.40029166666665
2019-11-21,0.5516611485,20191121,107.22,256.65,98.469,5.433,0.654,2.643,454.145,24.46550956521736,89.775,284.635,98.35,5.83,0.94,2.659,0.0,37.368,11.0112,15.8572,-13.1146,1.02997,24.8224,16.4969,17.411490434782607,321.993
2019-11-22,0.569994297,20191122,59.142,292.618,97.538,7.913,2.023,2.821,436.462,9.2126153623189,69.701,312.615,97.459,8.343,2.764,2.515,3.089,36.501,-17.4906,9.71775,-2.68346,0.879089,15.3454,-26.5568,8.391676304347826,334.1557083333333
2019-11-23,0.5883274455,20191123,40.497,318.551,97.228,9.521,2.944,2.392,416.847,8.581136775362324,62.945,326.966,97.124,9.605,2.954,1.697,6.228,40.749,-21.2753,7.14679,-1.85541,0.919674,10.4672,-31.1598,5.686467391304348,344.78039583333333
2019-11-24,0.606660594,20191124,71.135,293.299,98.895,8.658,1.995,2.359,421.994,14.091019277777775,51.034,322.127,98.786,8.543,2.229,1.044,1.393,46.125,-4.09532,9.54053,-5.99946,1.84626,15.2549,-5.99801,9.012334888888889,341.33064583333334
2019-11-25,0.6249937425000001,20191125,58.922,324.014,99.049,9.32,0.871,1.842,444.275,28.608742615941992,37.183,342.905,98.931,9.236,1.098,1.141,1.531,42.245,2.67931,7.46227,6.61879,1.68322,11.9319,4.28411,7.459965717391304,346.8672916666667
2019-11-26,0.6433268910000001,20191126,81.454,306.451,98.618,10.812,1.22,2.71,442.556,22.72714216666668,88.592,318.384,98.492,11.457,1.863,2.519,0.035,41.942,-3.07783,13.4646,2.59592,1.78747,21.5293,-4.50779,11.589712,353.58814583333333
2019-11-27,0.6616600395000001,20191127,82.372,314.896,98.52,11.717,1.479,3.787,425.124,28.132446702898562,75.483,324.948,98.392,11.881,1.855,3.454,3.248,40.458,-5.80076,16.5088,0.626693,1.35705,26.9764,-9.27518,12.26094913043478,356.87460416666664
2019-11-28,0.6799931880000001,20191128,42.986,334.74,98.988,10.943,1.387,2.198,419.599,16.74920485507249,61.965,329.985,98.857,11.092,2.069,2.263,4.49,39.584,-4.81038,5.72425,-0.0177098,1.08399,10.1977,-7.86044,5.565378478260869,355.41141666666664
2019-11-29,0.6983263365000001,20191129,70.622,318.334,99.683,11.166,1.519,2.494,421.397,21.942881333333332,61.791,327.152,99.55,10.901,1.853,1.836,1.304,40.651,-0.230708,12.3478,-2.70196,0.926131,21.9975,-0.37699,10.649577,356.36354166666666
2019-11-30,0.7166594850000001,20191130,48.897,313.698,99.521,8.264,1.134,1.821,441.505,14.79632481884056,46.177,328.236,99.395,8.984,1.844,1.466,6.199,39.858,4.04985,9.55998,-8.78499,1.73393,17.0311,7.21481,6.467529347826087,341.3311458333333
2019-12-01,0.7183261355000001,20191201,49.285,311.729,99.236,7.225,0.971,0.873,434.511,15.37567865942026,61.195,308.235,99.122,7.387,1.022,0.802,0.459,40.257,10.419,5.30108,-10.3132,0.758018,9.44388,18.5615,7.154842173913044,338.48347916666665
2019-12-02,0.719992786,20191202,21.105,309.82,99.928,6.418,1.413,1.169,430.877,-4.5427742777778235,49.228,311.68,99.806,6.006,1.474,0.891,0.011,39.684,1.42314,4.49399,-17.1297,0.218784,8.00605,2.53532,2.6130451111111115,332.8547291666667
2019-12-03,0.7216594365000001,20191203,33.983,291.787,99.987,3.408,1.401,0.925,427.27,3.7100996376811395,66.318,294.744,99.872,3.058,0.831,0.832,0.0,38.867,10.3092,5.32188,-22.0396,0.268051,9.48093,18.3659,4.532858695652174,317.52704166666666
2019-12-04,0.7233260870000001,20191204,31.476,316.74,99.447,6.305,1.472,1.98,435.148,13.74182772463763,65.063,298.427,99.324,6.479,1.829,2.068,0.014,38.56,1.88397,8.15045,-5.18634,0.626537,14.52,3.35629,4.175755608695653,330.2984166666667
2019-12-05,0.7249927375,20191205,52.859,301.084,100.018,8.405,0.564,2.079,457.276,7.697124599999995,75.002,298.865,99.898,7.441,0.786,2.263,0.0,38.38,0.390976,6.69692,-3.32049,1.07293,11.9306,0.696524,8.164417066666667,338.08145833333333
2019-12-06,0.7266593880000001,20191206,35.905,288.872,100.174,4.751,0.684,0.598,476.187,-2.0161897536231663,69.201,295.817,100.055,5.737,0.843,0.822,0.0,37.693,7.59566,4.26963,-17.3688,0.848732,7.60635,13.5317,5.2923980869565215,321.50079166666666
2019-12-07,0.7283260385000001,20191207,59.38,313.04,100.213,7.877,0.746,1.784,454.788,25.928158876811665,44.945,320.137,100.101,7.865,1.15,1.029,0.035,37.761,1.51631,6.85361,4.71545,1.31272,12.2097,2.7013,8.97661195652174,337.51522916666664
2019-12-08,0.7299926890000001,20191208,70.89,324.289,99.99,11.161,1.837,2.954,428.406,30.577995555555503,52.819,334.398,99.882,9.905,2.037,1.625,5.167,38.778,-8.26602,14.1839,7.42633,1.07295,23.1773,-13.5072,11.19342111111111,353.4075833333334
2019-12-09,0.7316593395000001,20191209,44.652,310.786,100.208,9.384,4.1,2.509,408.742,4.444733369565199,44.63,323.151,100.1,9.537,4.629,1.962,6.533,42.525,-30.196,13.8556,-9.49604,0.978165,24.2753,-52.9038,6.656079130434783,344.3371875
2019-12-10,,20191210,84.532,254.47,100.617,6.239,1.231,1.716,428.49,-1.4688459574467743,78.068,281.406,100.499,5.655,1.286,1.061,0.246,45.024,2.69708,9.34505,-14.7281,1.49669,16.3037,4.70543,13.871345957446808,326.5995
2019-12-11,,20191211,11.521,307.837,99.703,6.006,2.072,1.302,437.118,-8.36590536231887,15.941,318.981,99.601,6.186,2.447,1.226,6.573,45.517,-10.7987,3.85565,-11.9276,0.224494,6.67935,-18.7072,1.6092386956521738,326.11466666666666
2019-12-12,,20191212,25.93,320.479,98.799,8.669,2.769,1.906,409.988,3.429490362318802,29.131,340.646,98.717,8.185,3.19,1.134,13.953,47.676,-18.1027,3.26244,2.03211,0.827776,5.57153,-30.9154,3.617926304347826,339.36158333333333
2019-12-13,,20191213,17.717,340.76,98.041,12.297,6.026,2.251,407.976,,10.945,363.225,97.946,12.05,6.135,1.61,24.575,52.309,-45.6549,6.73156,13.1355,0.575465,10.9998,-74.6028,,
2019-12-14,,20191214,51.245,329.795,99.088,11.924,3.239,3.399,427.384,,30.019,344.423,98.953,12.463,3.56,3.562,0.098,52.449,-23.5507,12.7523,1.26124,1.79555,,,,
2019-12-15,,20191215,84.698,308.374,98.943,9.627,1.141,2.144,451.501,,80.961,304.396,98.821,10.311,1.722,2.23,0.0,51.635,-6.59296,9.05171,-7.91522,2.02985,,,,
2019-12-16,,20191216,61.59,333.199,98.209,12.506,4.755,3.038,408.288,,61.233,317.748,98.12,11.969,3.733,2.783,0.0,51.39,-32.5979,7.7683,6.36358,1.78247,,,,
2019-12-17,,20191217,50.951,338.93,98.369,13.235,3.188,3.464,409.241,,67.058,330.486,98.255,13.419,2.707,3.242,2.406,46.207,-21.8597,8.17314,8.79911,1.14376,,,,
2019-12-18,,20191218,57.391,334.534,99.232,12.223,1.653,2.321,417.461,,61.296,331.154,99.117,11.946,1.678,2.023,0.003,44.133,-12.1269,5.13047,0.946253,1.50652,,,,
2019-12-19,,20191219,42.424,333.113,98.553,12.656,3.549,3.028,408.874,,61.134,320.941,98.454,12.71,3.064,3.774,0.342,43.701,-39.6954,4.81581,-2.45666,1.91266,,,,
2019-12-20,,20191220,38.787,339.719,97.475,11.228,2.264,3.195,410.873,4.60413227272727,30.397,332.462,97.364,10.776,2.704,2.594,12.663,45.0,-21.9001,11.1648,-4.3681,0.52839,,,5.663367727272727,368.2385
2019-12-21,0.7515076318181818,20191221,75.501,319.182,97.588,10.178,1.791,2.62,412.747,19.53692638405795,65.385,326.706,97.476,10.363,2.417,2.1,10.747,49.773,-8.46211,14.8752,-5.11439,0.80101,,,12.962427782608698,362.1836458333334
2019-12-22,0.7530227686363636,20191222,38.942,329.575,98.479,10.27,4.676,3.324,410.215,1.487085944444459,51.403,330.076,98.359,10.226,4.991,2.352,9.51,51.663,-41.4556,16.3857,-8.48513,1.87449,,,5.401768222222222,361.6281458333333
2019-12-23,0.7545379054545455,20191223,39.189,319.222,100.151,9.628,2.623,2.345,419.577,-5.142231999999979,50.446,326.161,100.029,9.765,3.013,1.694,3.02,51.746,-19.4195,5.87333,-4.93061,0.991105,,,4.908482,358.64475
2019-12-24,0.7560530422727273,20191224,61.99,348.012,100.38,13.409,1.899,4.696,423.383,25.169468030302937,60.912,347.957,100.271,13.417,2.276,3.993,0.14,51.497,-18.6771,16.1256,9.50757,1.53838,26.9964,-31.268,10.009636136363635,374.8228958333334
2019-12-25,0.7575681790909091,20191225,60.023,325.217,100.309,10.982,0.847,1.799,448.365,7.566390377777793,65.552,326.88,100.202,10.735,0.933,1.17,0.021,51.422,0.691489,6.3996,-2.72462,1.39322,10.7138,1.15764,10.22802628888889,367.4455833333333
2019-12-26,0.7590833159090908,20191226,39.473,313.863,100.61,9.336,1.715,2.401,434.368,-8.819987596899239,53.878,311.666,100.491,9.021,2.242,1.8,0.04,48.702,-11.3145,8.32871,-13.5085,1.26061,13.3479,-18.1329,5.424570930232559,356.7314166666667
2019-12-27,0.7605984527272727,20191227,86.769,289.269,101.047,7.395,1.1,1.863,431.265,11.790006666666613,79.533,296.951,100.936,6.998,1.208,1.184,0.006,45.896,5.23763,10.8623,-17.0699,0.560623,17.0199,8.20675,16.548826666666667,347.6991666666667
2019-12-28,0.7621135895454545,20191228,21.431,330.812,101.033,7.991,0.795,1.61,427.787,-4.096664388888939,65.99,305.059,100.924,6.605,0.742,0.529,0.0,44.269,2.96807,3.73392,-11.0991,0.494454,5.74942,4.57019,2.709726888888889,353.62993750000004
2019-12-29,0.7636287263636363,20191229,81.781,293.89,100.987,6.639,1.18,1.606,428.304,14.778042753623197,78.862,288.789,100.87,4.921,1.232,0.634,0.003,43.241,7.8401,8.35435,-15.5067,0.740216,13.9863,13.1253,14.33349891304348,346.55945833333334
2019-12-30,0.7651438631818182,20191230,88.542,266.403,100.96,5.509,0.992,1.738,458.099,3.455513007246452,82.736,280.19,100.826,5.786,1.514,1.031,0.0,42.447,4.89586,9.97036,-24.285,1.45447,16.6917,8.1963,15.937757826086957,335.55172916666663
2019-12-31,0.766659,20191231,48.331,298.956,101.062,5.21,0.89,1.466,457.921,3.1422969057971386,73.637,299.824,100.95,5.834,1.095,0.803,0.022,41.763,1.63744,5.02016,-15.5249,1.29543,7.3276,2.39006,7.989994760869565,336.1547083333333
2020-01-01,0.7733255984999999,20200101,56.266,319.278,,7.695,,2.414,434.61,15.12803086666662,,,,,,,,41.489,3.90127,8.1467,-3.03712,1.43611,11.8912,5.69443,9.002552466666668,351.4134166666667
2020-01-02,0.779992197,20200102,87.888,280.708,,5.211,,1.398,446.547,14.197920611111101,,,,,,,,40.916,4.77583,8.25964,-16.6532,1.63529,11.8228,6.83607,15.763183555555557,338.63489583333336
2020-01-03,0.7866587955,20200103,43.524,313.645,,6.932,,1.531,437.838,4.8868045072463815,,,,,,,,40.329,0.412961,3.57689,-3.6113,1.25784,5.11992,0.591107,6.507716326086957,345.77447916666665
2020-01-04,0.793325394,20200104,33.178,338.231,,8.86,,1.947,415.44,10.105673499999966,,,,,,,,40.46,-4.80139,4.61483,2.25965,1.29881,5.70888,-5.93968,4.1805140000000005,357.1228125
2020-01-05,0.7999919925,20200105,65.326,284.942,,3.636,,0.865,422.99,4.039805454545444,,,,,,,,40.19,11.9031,5.69863,-24.8911,1.38037,7.04962,14.725,11.579507045454545,334.6486875
2020-01-06,0.8066585909999999,20200106,91.268,284.892,,5.042,,1.769,426.319,19.0735174637681,,,,,,,,39.84,9.4688,11.8497,-10.9995,1.10965,14.659,11.7136,17.75244086956522,339.3340416666667
2020-01-07,0.8133251895,20200107,58.1,315.325,,7.176,,1.872,445.331,14.386446166666701,,,,,,,,39.491,5.61016,7.50169,-0.980557,1.058,9.28015,6.94018,9.660324666666666,349.37822916666664
2020-01-08,0.8199917879999999,20200108,60.67,315.31,,7.184,,1.483,466.849,16.181130199999984,,,,,,,,39.237,7.55678,6.60241,-0.0702629,1.86316,8.16767,9.3483,10.291286466666666,349.50758333333334
2020-01-09,0.8266583865,20200109,85.391,306.466,,8.932,,2.116,429.521,24.244506702898548,,,,,,,,38.547,-0.650021,12.4079,-1.45131,0.531231,15.3494,-0.797734,14.451514130434784,353.16097916666666
2020-01-10,0.833324985,20200110,47.123,312.704,,8.017,,1.939,410.903,1.5572706111111643,,,,,,,,39.701,-10.1122,6.80637,-11.2633,1.33377,8.41998,-12.4102,6.524333555555556,351.7453958333333
2020-01-11,0.8566580865,20200111,96.717,271.388,,5.512,,2.335,430.017,8.499770362318827,,,,,,,,39.517,14.2133,14.8545,-18.7736,0.647107,18.3762,17.5829,19.370396304347825,340.2348333333333
2020-01-12,0.879991188,20200112,100.714,247.118,,2.783,,1.488,454.926,2.536543695652142,,,,,,,,39.843,18.9105,11.2626,-26.0324,0.764624,13.9326,23.3937,19.805456304347825,325.49
2020-01-13,0.9033242895,20200113,69.732,254.114,,2.953,,1.508,451.275,-12.078430797101419,,,,,,,,39.623,-5.70944,4.74103,-20.0821,-0.261256,5.81839,-7.00687,11.72026413043478,324.20416666666665
