system:index,lwnet_mean,p_mean,rin_mean,rli_mean,swnet_mean,ta_mean,vpd_mean,ws_mean,.geo
2021-09-03_0,-70.9663773148148,987.6886083984376,187.74993055555555,326.7982638888889,156.45145833333333,16.35057665507001,6.275769324273949,1.2259972701508746,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-09-04_0,-78.95049768518517,984.552430013021,214.09956018518517,322.75057870370364,178.54476851851857,17.210555013020855,7.7488652987678295,1.1705777102294264,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-09-05_0,-73.83640046296297,987.7690136718747,202.4688657407407,327.97141203703706,168.9726388888889,17.20068766276044,6.949740007251482,1.6918254454213084,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-09-06_0,-73.28464120370369,991.2332291666665,207.56206018518517,328.4808217592592,173.29120370370376,17.709130223592144,7.510782612821124,1.044374122679529,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-09-07_0,-62.73214120370372,990.8160530598957,152.25835648148148,338.7700231481482,127.20168981481481,17.778449630737327,7.21977439043161,1.4257810004445117,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-09-08_0,-88.4284490740741,989.2836865234377,230.10435185185187,313.591412037037,192.36444444444442,17.707946395874046,9.48187528304998,2.538744632260666,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-09-09_0,-94.58827546296298,985.6091243489582,231.36611111111108,305.0974768518518,193.53631944444442,17.447394943237327,9.602306183515667,2.729241357449489,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-09-10_0,-91.3558449074074,984.3228694661458,226.87858796296294,310.5552199074075,189.89581018518518,17.63971862792971,9.235703356816293,2.105990267395264,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-09-11_0,-82.00729166666667,984.1051969401042,217.3308101851852,325.18515046296295,182.0086574074074,18.673201497395855,9.398535051718243,1.3527264058909239,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-09-12_0,-67.11074074074075,983.6889860026041,184.1090046296297,347.4868865740741,154.27199074074073,19.18498827616376,7.352264618928383,1.4135059057920467,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-09-13_0,-64.71877314814817,983.9795410156252,175.00451388888894,354.4090277777778,146.72439814814817,19.807014083862327,7.285610342777304,1.2075742311363815,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-09-14_0,-69.6346875,983.9267431640625,193.87513888888884,350.9487152777778,162.66752314814815,21.26445350646975,9.540633465693357,1.3563247097053834,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-09-15_0,-71.9979513888889,980.9856266276042,203.1703240740741,352.71625,170.5637037037037,21.579962031046573,10.048686977717194,1.9705679305104136,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-09-16_0,-44.50261574074074,979.7617805989585,136.2271527777778,378.8391782407407,114.42243055555555,20.869074122111027,6.087825284984416,1.560097880638503,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-09-17_0,-44.34372685185185,979.1631901041668,105.123125,356.22769675925923,88.3763425925926,17.391742324829124,5.740440190472229,3.557964205558515,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-09-18_0,-66.44711805555556,981.2545865885418,148.618587962963,326.01103009259253,125.01511574074074,15.396492258707704,5.622465835607925,1.6230278999534364,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-09-19_0,-51.177754629629625,980.879988606771,115.25597222222224,335.09623842592595,96.99826388888887,14.013031895955427,4.324396124599898,2.449149254233642,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-09-20_0,-35.38050925925926,984.6873942057291,77.294375,337.3132175925926,65.1257638888889,12.101044591267927,5.033456744848755,3.499308905129905,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-09-21_0,-54.583958333333335,991.8247363281251,132.8612037037037,320.80413194444446,111.95456018518517,12.267918523152693,5.442914844381559,2.30906874082303,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-09-22_0,-39.350196759259255,990.3585286458332,83.15559895833336,332.92590277777776,70.15268590838822,12.290944671630882,4.206936977701748,3.299779425984634,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-09-23_0,-77.0396875,987.0669238281249,173.5319016209355,308.0140162037037,146.47538334616908,14.07077306111656,6.017821561686261,2.4076749641781987,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-09-24_0,-70.76900462962962,982.684978841146,171.15293764467594,323.2427083333334,144.5658797200521,16.159787750244163,7.144894664418065,2.1002045727945604,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-09-25_0,-80.60898148148148,985.921066080729,187.380502025463,316.1355787037037,158.3652618634259,16.63233909606936,5.931220276830053,2.2800586299265864,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-09-26_0,-66.25118055555556,985.0129573567709,173.39975549768522,333.3647916666667,146.64692604347516,17.1488656361898,5.011944101416609,1.0271131826493856,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-09-27_0,-31.070462962962967,983.645830078125,68.74136935763889,364.20403935185186,58.18118494104456,16.34603144327802,2.4655442729483905,1.7133806504596925,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-09-28_0,-50.602986111111115,986.3981477864585,130.24647135416666,349.46232638888887,110.31283270941843,17.431368128458683,5.070690061596868,2.9199353244828106,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-09-29_0,-36.09083333333332,986.5272233072918,82.40073929398149,353.48261574074075,69.80999846281829,15.39335403442385,2.248879179568998,1.3260177759179494,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-09-30_0,-54.85438657407408,992.7620052083331,111.64115596064816,323.93310185185186,94.67302218967012,13.493014907836937,4.614553397533981,2.6968689816651845,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-10-01_0,-64.16376157407407,991.4842268880208,163.44204861111112,314.97326388888894,138.68915215386286,13.486824289957704,4.900627357997036,2.5325391940744084,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-10-02_0,-56.12848379629631,986.5949202473959,140.97320963541668,332.2151620370371,119.6769533058449,14.55242754618329,5.171387193025574,3.163537755973513,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-10-03_0,-81.11368055555556,981.78482421875,164.86515842013887,312.3576041666667,140.0737288863571,16.497959391276066,6.2770644863690235,5.1955364605548615,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-10-04_0,-76.12793981481482,983.0747347005212,159.1524537037037,330.1050694444444,135.3097890444155,18.507897313435894,6.41786347004103,3.250159633976033,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-10-05_0,-64.90981481481482,980.9791959635417,141.01654441550926,339.11929398148146,119.96429533781829,18.352225875854515,6.862247693778145,3.960384577068458,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-10-06_0,-24.04771990740741,983.5741015625002,36.61607204861111,356.79949074074074,31.168914794921875,13.32547531127932,2.2092704652008,2.746879837602654,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-10-07_0,-14.888414351851855,988.8586555989582,22.41839224356192,354.13991898148146,19.10038592303241,11.321206665039085,1.099519561668281,3.779009559906734,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-10-08_0,-53.64035879629629,992.3685530598958,94.26122468171299,314.31144675925924,80.34736739547164,11.04490750630699,3.4420321353557206,2.8739943258628506,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-10-09_0,-82.6244328703704,993.8322265624997,149.96924842551903,272.832037037037,127.9215229034424,8.755047734578474,4.0249350001885835,2.654688403296474,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-10-10_0,-22.885497685185186,991.8982373046875,35.780601851851856,321.84583333333325,30.547407407407405,6.856649017334007,1.8766894024093597,2.847138923554306,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-10-11_0,-49.44506944444444,987.5765722656251,91.79666666666667,311.18378472222224,78.42356481481481,10.37523740132652,5.109490052165564,3.717488112531482,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-10-12_0,-56.43157407407407,983.0129654947917,96.21590277777777,302.4220833333333,82.23175925925925,9.616727447509788,3.5832381322830593,2.933162930146363,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-10-13_0,-68.75354166666666,985.8258317057292,131.57280092592592,279.741875,112.54037037037038,7.595432535807315,3.0032678900218914,3.9272485258757874,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-10-14_0,-61.45583333333334,990.6639208984376,105.54907407407408,288.1354513888889,90.31497685185185,7.927604293823265,3.164219402697444,2.4478918662452767,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-10-15_0,-59.32094907407407,986.5602213541665,118.47680555555554,301.1903356481481,101.45835648148152,9.35714174906415,3.396791521826019,2.057139758632854,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-10-16_0,-64.69574074074075,986.795821940104,115.87949074074074,292.11265046296296,99.2970138888889,9.291120783487978,3.074132458427306,2.676714318236073,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-10-17_0,-70.90958333333333,988.0862272135415,125.5600925925926,283.88278935185184,107.6712962962963,8.755654907226585,2.969345641216767,1.320043068239625,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-10-18_0,-61.25361111111112,992.113191731771,102.71587962962964,289.1653240740741,88.1443287037037,8.12737871805829,2.874786018965564,1.7969750117308667,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-10-19_0,-61.695648148148145,992.8199593098958,120.64370370370371,296.42340277777777,103.6058564814815,9.903049723307314,3.0921542306351015,2.6821486338121043,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-10-20_0,-65.41752314814815,984.448693033854,128.9512962962963,310.558900462963,110.81875000000001,12.976261393229189,4.483166002897872,3.7400090970230266,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-10-21_0,-49.085648148148145,976.3288216145835,90.37351851851851,331.50884259259266,77.72129629629629,14.188542938232445,5.3283519775585395,4.026282256978663,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-10-22_0,-53.69148148148147,983.7256722005209,79.4689351851852,309.70548611111104,68.40027777777777,10.257739003499372,2.130268752470993,1.4995463783971463,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-10-23_0,-64.30613425925925,992.4666422526042,97.55229166666665,283.3486921296296,84.01333333333334,7.950058237711612,3.518593766309794,2.2856844687601776,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-10-24_0,-70.83756944444444,997.5374593098959,95.5234259259259,274.7825115740741,82.30555555555556,7.245448048909528,2.9824004273993956,1.834764119077076,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-10-25_0,-91.07310185185185,992.8757177734375,127.47375,249.9784375,109.93171296296293,6.47689018249514,3.0824146675058004,2.9204366584637143,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-10-26_0,-68.41865740740741,990.1570914713544,101.77787037037037,273.80607638888887,87.82875,6.2256122589111555,1.9084900898559456,1.1395047524071797,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-10-27_0,-72.0861574074074,993.5895393880209,113.09453703703703,277.59814814814814,97.66465277777779,7.652215576171898,2.1924425897052684,1.4404920345209113,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-10-28_0,-82.31259259259258,991.8917659505208,116.90888888888888,258.8981481481481,101.03032407407407,6.401748911539737,1.8097948412448328,2.584040925715539,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-10-29_0,-83.07506944444444,987.5551692708333,114.94222222222224,259.2715393518518,99.39958333333333,6.55230038960777,1.8738818656206782,2.6324521374709904,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-10-30_0,-71.59981481481482,984.5190397135417,100.9563888888889,270.46133101851854,87.37374999999999,6.439761734008812,1.6814485900899785,3.380053460888854,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-10-31_0,-70.92946759259259,981.9869189453126,106.10004629629628,280.7189814814815,91.87974537037036,8.228398895263695,1.7843565044791287,3.2815904627308154,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-11-01_0,-47.54793981481483,973.3037353515625,87.99949074074074,314.2916898148148,76.25402777777778,10.242145792643251,2.1606909273294996,3.6256410721765033,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-11-02_0,-32.5467824074074,970.3941845703125,26.425787037037036,314.2256481481482,22.920370370370367,7.135949707031273,0.9944274160019195,2.352803101205877,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-11-03_0,-39.07145833333334,972.6089322916665,73.93162037037037,309.46034722222225,64.14604166666666,8.072543716430687,1.2824299965529335,3.0302312032647216,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-11-04_0,-40.58606481481481,971.6673909505206,77.57111111111111,327.385,67.3588888888889,11.330570475260439,2.5532135074124196,2.816243172425049,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-11-05_0,-62.54425925925926,987.3797379557291,80.0473611111111,284.3940509259259,69.55768518518518,7.060733413696312,2.941054202604871,1.6708658553331759,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-11-06_0,-60.769629629629634,994.5872639973959,93.62194444444442,278.5090509259259,81.41030092592592,5.955101267496768,2.269162316221965,1.6435048779412318,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-11-07_0,-63.00932870370371,986.3206722005208,93.09800925925929,284.61523148148154,81.01402777777778,7.05927429199221,2.242305951461345,1.4239445627179064,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-11-08_0,-47.590810185185184,987.850751953125,49.04189814814814,287.81440972222225,42.70527777777777,5.4094813028971585,1.4724682858500817,1.4697506094443964,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-11-09_0,-75.87900462962962,995.9413834635416,96.3611111111111,255.88196759259264,83.96775462962964,4.901383336385114,1.9032551224679117,2.0985878909514804,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-11-10_0,-64.94497685185185,996.0689013671873,92.99819444444444,274.6877083333333,81.09155092592593,5.840201950073265,1.6083433251696226,3.5148494290276453,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-11-11_0,-31.676944444444445,991.3657535807292,51.14291666666667,310.07710648148145,44.62685185185185,5.45940233866376,1.0016421444572932,1.9643752457066646,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-11-12_0,-21.582800925925923,988.3157910156247,38.18731481481481,320.9893402777778,33.34560185185185,5.2605561574300355,0.9994259971671703,1.2940718640486337,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-11-13_0,-21.517222222222227,984.5609342447915,42.775925925925925,321.634074074074,37.383726851851854,5.52591476440432,1.077076690297598,1.5715255908438432,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-11-14_0,-10.55527777777778,988.0477311197915,12.493564814814818,329.40828703703704,10.923888888888891,4.9869647979736555,0.46294384808920547,1.860485857908344,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-11-15_0,-28.844513888888887,992.2922363281251,50.63583333333333,316.7621875,44.30157407407407,6.435250218709332,0.9294022170551243,1.1177083921873139,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-11-16_0,-39.622199074074075,991.0901171875003,61.700694444444444,304.7024074074074,53.99685185185186,6.293937937418643,1.6149335938269365,2.085859585384655,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-11-17_0,-28.839328703703703,988.3609293619792,46.379259259259264,314.91844907407415,40.60664351851852,5.915819422403994,1.600547347062362,1.148993267727983,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-11-18_0,-43.52349537037037,993.8251334635415,48.5225,293.7701388888889,42.49634259259259,5.334137852986676,1.5011029665419233,1.6059436388802208,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-11-19_0,-35.02407407407407,992.7950260416669,44.52745370370369,305.40479166666665,39.01935185185185,6.32095870971682,1.6634563481085298,1.2675972088877019,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-11-20_0,-62.63335648148148,989.7863704427083,72.35708333333334,274.14351851851853,63.410347222222214,6.022381718953473,1.8124539370539718,1.7896993476509848,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-11-21_0,-51.585069444444436,979.0352050781249,60.048564814814824,274.84921296296295,52.642129629629636,3.1590604146321843,0.4836817271894867,1.4478085705778925,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-11-22_0,-34.305879629629636,983.0927067057291,36.94740740740741,296.60499999999996,32.401666666666664,4.324320093790713,1.2051855464436192,3.182312242529511,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-11-23_0,-75.39534722222223,992.5882796223959,67.44421296296298,244.37922453703706,59.15361111111111,1.8034727732340723,1.4282685974918765,3.0288145287134807,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-11-24_0,-75.56310185185185,990.1352620442707,75.94277777777778,236.5357986111111,66.6305324074074,0.42692464192710605,1.1892812646950357,1.8278909391382498,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-11-25_0,-48.37171296296297,978.4606494140625,54.96842592592594,270.2893287037037,48.23083333333333,1.6920327504476138,0.8311785322875367,2.934502069006403,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-11-26_0,-12.985879629629627,965.4860498046875,5.825555555555557,304.89725694444434,4.929699074074073,1.022340393066429,0.40204392126569594,2.3903445461240715,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-11-27_0,-21.954513888888886,963.2067024739584,23.30560185185185,289.27879629629626,14.598263888888887,0.5233137766520409,0.4788491964192935,1.588207260776881,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-11-28_0,-18.641875,961.6379215494794,17.86708333333333,294.1305902777777,11.247337962962964,1.026481246948265,0.6053928673676955,1.781279227774136,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-11-29_0,-56.28627314814815,967.78724609375,44.88944444444444,254.2412962962962,28.268888888888892,0.42927131652834305,1.5542655030932548,3.5181317971404504,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-11-30_0,-36.994814814814816,975.3766552734377,43.55384259259259,272.4518518518518,28.205138888888886,0.4433831532796451,1.692622061981585,2.6422697556932686,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-12-01_0,-36.57398148148148,971.517958984375,36.55671296296297,287.21304398148146,24.915439814814814,3.9673063913981346,1.4652599989758022,2.8645458836648,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-12-02_0,-16.54398148148148,966.9346826171874,12.655555555555557,312.8401157407407,9.975416666666668,4.365054066975934,0.6074691582605329,1.4622697265304716,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-12-03_0,-64.56914351851852,977.9884716796874,58.28773148148148,248.4966782407407,47.08712962962963,1.2150430043538638,1.6128575027748504,3.0302740456229995,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-12-04_0,-53.01696759259258,973.3417041015626,53.46814814814815,252.30824074074073,43.58388888888888,-0.3182828267415137,1.383789418393416,3.3789711760197467,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-12-05_0,-13.191736111111112,970.439246419271,21.21875,306.5295601851851,16.217824074074073,1.381199773152692,0.4324445083738014,1.822879061434018,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-12-06_0,-58.53127314814815,975.9337874348961,56.30027777777778,259.2542708333333,43.330000000000005,1.7402339935302962,1.2576019781305312,4.0121747338355,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-12-07_0,-52.90918981481482,978.4697542317708,51.55763888888888,256.99401620370367,40.63953703703704,0.3876955668131738,1.1717319809940292,2.1518354966374074,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-12-08_0,-54.79583333333335,973.6864729817711,52.83124999999999,251.31901620370368,42.05909722222221,-0.23376566569008142,0.9954510228228433,2.8415118862994118,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-12-09_0,-14.925023148148147,970.5252099609374,11.37800925925926,294.59416666666675,4.2767129629629625,-1.037971878051735,0.3254320323861857,2.1519647166815754,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-12-10_0,-36.22212962962963,969.8585188802082,66.43791666666667,251.75368055555555,23.25368055555555,-4.042142613728818,0.35744780816520577,2.397972396191346,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-12-11_0,-38.09995370370371,978.2610139973958,46.29430555555555,267.0957291666667,17.557893518518515,-0.9824871063232195,0.4031165511313149,2.4125321220493974,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-12-12_0,-70.20814814814814,988.220439453125,63.67874999999999,240.95850694444448,26.377037037037038,0.7739203135172753,1.2514985232710873,6.132965785788982,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-12-13_0,-8.611967592592594,991.6231933593753,16.90199074074074,310.6013425925925,7.5553935185185175,2.4810507456461814,0.6922861165173848,2.6708631592982592,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-12-14_0,-2.306689814814814,993.0654996744789,19.52199074074074,324.45837962962963,11.950277777777778,3.9824462890625227,0.21106236376741458,1.4654481731452638,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-12-15_0,-15.566249999999997,996.4734016927085,21.424722222222226,315.03989583333333,15.63546296296296,4.8392393747965725,0.934461288111318,2.448542131493848,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-12-16_0,-24.033078703703705,997.4875716145833,27.71550925925926,307.59834490740747,21.933564814814815,5.247728602091494,1.8580597335367397,3.604080447414582,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-12-17_0,-60.92111111111112,997.4030468750002,46.351111111111116,273.6434027777778,39.66456018518518,5.344534810384137,2.617066025437547,5.103789358665218,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-12-18_0,-52.930416666666666,997.8233040364584,45.12356481481481,271.8755208333334,39.2574537037037,3.1717887878418196,2.1137717000449303,3.6774988935336737,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-12-19_0,-57.06155092592592,986.5779248046873,57.37305555555557,261.53451388888897,50.08462962962963,2.874281819661481,2.0875459259542586,2.0827657211337307,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-12-20_0,-74.19738425925927,986.3943652343751,56.13180555555555,247.76283564814813,49.14398148148149,2.6541356404622625,2.6183467863357572,4.654866508045555,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-12-21_0,-64.90173611111112,991.0188444010414,51.911435185185184,242.82105324074078,45.48606481481482,-0.3710413614908627,1.5655733803929837,1.3775945290692035,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-12-22_0,-49.23836805555556,993.0474365234376,36.600601851851856,255.47559027777774,31.947060185185183,-1.4595747629801206,0.9305553483860729,1.1599971025958693,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-12-23_0,-44.03802083333333,984.3142464192711,38.12416666666667,260.2897337962964,33.14164351851852,-1.7196398417154721,1.0320650852586628,2.5265585084724065,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-12-24_0,-19.65952546296296,973.102703450521,18.95310185185185,298.47178240740743,16.493541666666665,1.8481422424316634,1.9094056917449629,2.433692230280408,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-12-25_0,-23.36407407407407,973.377548828125,42.01708333333333,300.5801041666667,36.64599537037037,2.216176605224632,0.831850156632559,1.880881273650986,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-12-26_0,-11.815046296296295,978.37701171875,20.04685185185185,299.27474537037034,16.525509259259263,-1.1294394175211362,1.1051348447780274,1.320122610431422,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-12-27_0,-29.371446759259253,976.6962630208335,33.79027777777778,283.8641666666667,27.748819444444447,-0.10374361673988612,1.1020256809202973,1.6526648221374243,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-12-28_0,-15.387615740740737,973.3799055989584,33.048101851851854,303.585300925926,27.347569444444446,0.9978761037190983,0.5473582374974385,2.388862878544505,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-12-29_0,-18.592222222222222,975.2145865885417,25.863888888888894,307.7226851851852,21.751898148148143,3.302625274658226,0.4480560269102701,1.511366461163501,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-12-30_0,-8.852546296296296,984.7964062500001,17.229675925925925,325.9764351851852,14.734699074074072,5.158989206949893,0.6720871844941426,1.8204161221839328,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-12-31_0,-54.30641203703703,987.9087662760415,59.41254629629629,287.064224537037,51.587384259259245,6.996216710408551,0.782893470347776,1.8254595157986484,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2022-01-01_0,-57.549953703703714,991.2110384114584,54.57555555555556,286.1996064814815,47.83310185185186,8.469831720987978,2.2752266884019874,2.6139927108917065,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2022-01-02_0,-55.20099537037038,987.1173258463546,59.23347222222222,277.06329861111107,52.10743055555556,5.43724657694501,1.351132005475591,2.2772974709046756,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2022-01-03_0,-43.87328703703704,981.3618717447915,48.60726851851852,290.92375,42.84824074074075,5.7239948272705305,1.8326311130177182,1.622764330047926,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
